observations,centile,subject_ids,lh_G_and_S_frontomargin,lh_G_and_S_occipital_inf,lh_G_and_S_paracentral,lh_G_and_S_subcentral,lh_G_and_S_transv_frontopol
631,0.95,ICBM_sub62937,2.833619284318673,2.6298992398813796,2.331803324180346,2.939147154887947,2.985693218048889
632,0.05,ICBM_sub63280,2.3654982614351208,2.1238047673371203,1.9079667057091259,2.5390663511381932,2.4601480166212477
632,0.25,ICBM_sub63280,2.525667647330569,2.277529587449258,2.0504876206237688,2.6973924121181296,2.652698970582152
632,0.5,ICBM_sub63280,2.636999707055329,2.384382097110961,2.14955241332805,2.807443196033293,2.7865391185391912
632,0.75,ICBM_sub63280,2.748331766780089,2.4912346067726645,2.2486172060323306,2.917493979948456,2.9203792664962305
632,0.95,ICBM_sub63280,2.9085011526755373,2.644959426884802,2.391138120946975,3.0758200409283925,3.112930220457134
633,0.05,ICBM_sub65921,2.386912446179621,2.1292469824688047,1.9192131213124608,2.558325349141887,2.483069184643248
633,0.25,ICBM_sub65921,2.5505248861656993,2.2849327516267812,2.063082975802652,2.718403044663866,2.6822595305525447
633,0.5,ICBM_sub65921,2.6642501766661826,2.393148296397024,2.1630854022535457,2.8296713713719934,2.820714650195977
633,0.75,ICBM_sub65921,2.7779754671666645,2.5013638411672665,2.2630878287044394,2.940939698080121,2.9591697698394084
633,0.95,ICBM_sub65921,2.9415879071527447,2.6570496103252443,2.4069576831946304,3.1010173936021004,3.1583601157487053
634,0.05,ICBM_sub66085,2.3246022810381657,2.1202079086814685,1.8566631131994127,2.492029193646848,2.3887024539368436
634,0.25,ICBM_sub66085,2.47594374756042,2.272635564230164,2.002213724711847,2.6482017678830676,2.562115198971864
634,0.5,ICBM_sub66085,2.5811396131466613,2.3785864284129725,2.1033844277353,2.7567556857558984,2.682652578692329
634,0.75,ICBM_sub66085,2.6863354787329032,2.4845372925957814,2.204555130758755,2.8653096036287304,2.803189958412794
634,0.95,ICBM_sub66085,2.837676945255158,2.636964948144477,2.350105742271188,3.021482177864951,2.9766027034478144
635,0.05,ICBM_sub66794,2.386912446179621,2.1292469824688047,1.9192131213124608,2.558325349141887,2.483069184643248
635,0.25,ICBM_sub66794,2.5505248861656993,2.2849327516267812,2.063082975802652,2.718403044663866,2.6822595305525447
635,0.5,ICBM_sub66794,2.6642501766661826,2.393148296397024,2.1630854022535457,2.8296713713719934,2.820714650195977
635,0.75,ICBM_sub66794,2.7779754671666645,2.5013638411672665,2.2630878287044394,2.940939698080121,2.9591697698394084
635,0.95,ICBM_sub66794,2.9415879071527447,2.6570496103252443,2.4069576831946304,3.1010173936021004,3.1583601157487053
636,0.05,ICBM_sub68850,2.1108798473752586,2.1368636285648552,1.7400826272073449,2.4038467524088905,2.13582941661248
636,0.25,ICBM_sub68850,2.304524739096024,2.317413529925079,1.9085360120562218,2.542836727648732,2.3687565509401542
636,0.5,ICBM_sub68850,2.439125271712936,2.4429118721279828,2.0256261925422425,2.63944720122978,2.5306617582649378
636,0.75,ICBM_sub68850,2.573725804329848,2.5684102143308865,2.142716373028262,2.736057674810828,2.6925669655897218
636,0.95,ICBM_sub68850,2.7673706960506137,2.7489601156911103,2.3111697578771384,2.875047650050669,2.9254940999173975
637,0.05,ICBM_sub70595,2.340369791652554,2.0996341307690614,1.7995497812547967,2.4160706762519895,2.390660006232829
637,0.25,ICBM_sub70595,2.4862139165968213,2.25402357990743,1.958176848257942,2.5718049319891456,2.5662295965210893
637,0.5,ICBM_sub70595,2.5875886377273574,2.361338066232336,2.0684368583018458,2.68005417927188,2.6882661767486202
637,0.75,ICBM_sub70595,2.6889633588578956,2.468652552557242,2.1786968683457477,2.7883034265546147,2.8103027569761507
637,0.95,ICBM_sub70595,2.8348074838021624,2.62304200169561,2.337323935348894,2.9440376822917695,2.9858723472644115
638,0.05,ICBM_sub71932,2.368343347168241,2.135362826732063,1.910691391369299,2.570116333585526,2.442241155817318
638,0.25,ICBM_sub71932,2.5301098100896464,2.2898148584552604,2.053796673648832,2.7292309949786997,2.6382105827664177
638,0.5,ICBM_sub71932,2.642551981299474,2.3971728452782988,2.153267653977578,2.839829926767532,2.774426875432769
638,0.75,ICBM_sub71932,2.7549941525093016,2.504530832101336,2.2527386343063243,2.9504288585563643,2.9106431680991203
638,0.95,ICBM_sub71932,2.916760615430704,2.6589828638245345,2.3958439165858567,3.1095435199495363,3.1066125950482206
639,0.05,ICBM_sub72135,2.3409850438725908,2.1001083620818077,1.8009660838191324,2.4172621792641125,2.3920663372868334
639,0.25,ICBM_sub72135,2.486676100522983,2.253638995014779,1.959762458963753,2.573376755877813,2.5670873622281434
639,0.5,ICBM_sub72135,2.5879444254883586,2.3603565272055524,2.070140153320503,2.6818903602117112,2.688742640438263
639,0.75,ICBM_sub72135,2.6892127504537333,2.467074059396325,2.1805178476772538,2.7904039645456096,2.810397918648382
639,0.95,ICBM_sub72135,2.834903807104125,2.620604692329297,2.3393142228218737,2.9465185411593104,2.9854189435896927
640,0.05,ICBM_sub73490,2.1426789999707183,2.119380458848901,1.773465291916375,2.3975585150181047,2.208247796556031
640,0.25,ICBM_sub73490,2.3290452911934003,2.3042919758998526,1.9267704555855492,2.5352915398950344,2.4254164863841328
640,0.5,ICBM_sub73490,2.458586544967261,2.432822031409652,2.03333126645656,2.6310283204660703,2.576368164266399
640,0.75,ICBM_sub73490,2.5881277987411213,2.5613520869194524,2.139892077327573,2.726765101037106,2.727319842148666
640,0.95,ICBM_sub73490,2.7744940899638015,2.7462636039704043,2.29319724099675,2.8644981259140354,2.944488531976768
641,0.05,ICBM_sub76325,2.266832950664394,2.0978451086775305,1.8204745831800726,2.4238774531450673,2.3472249541523396
641,0.25,ICBM_sub76325,2.424847599560777,2.2766822835808047,1.9562393289332605,2.5668505632248553,2.526853752339874
641,0.5,ICBM_sub76325,2.5346819242038294,2.400990127592489,2.050607979335511,2.666229672044241,2.6517118453911617
641,0.75,ICBM_sub76325,2.6445162488468834,2.5252979716041732,2.1449766297377617,2.7656087808636265,2.7765699384424485
641,0.95,ICBM_sub76325,2.8025308977432664,2.7041351465074475,2.2807413754909502,2.9085818909434167,2.9561987366299824
642,0.05,ICBM_sub76678,2.3211372887417414,2.097625714245157,1.8049416583395765,2.416975408871441,2.379041944650884
642,0.25,ICBM_sub76678,2.4700696337232046,2.2611181714540924,1.955196214957792,2.567973399274667,2.5560299750153654
642,0.5,ICBM_sub76678,2.573590944201651,2.374760063184978,2.0596365808730104,2.6729305182141396,2.679052498058366
642,0.75,ICBM_sub76678,2.6771122546800976,2.4884019549158634,2.164076946788229,2.777887637153612,2.802075021101367
642,0.95,ICBM_sub76678,2.826044599661561,2.6518944121247983,2.314331503406444,2.928885627556839,2.9790630514658476
643,0.05,ICBM_sub77431,2.3307341220042157,2.0981527494275927,1.8008020525585682,2.4153624008635552,2.3838165741332045
643,0.25,ICBM_sub77431,2.478198690105314,2.2578742970674734,1.9551116866973821,2.568381726395811,2.560671107386951
643,0.5,ICBM_sub77431,2.580699764273347,2.3688950691192665,2.062370694453473,2.6747438541767092,2.68360083798886
643,0.75,ICBM_sub77431,2.683200838441379,2.47991584117106,2.169629702209564,2.781105981957607,2.8065305685907687
643,0.95,ICBM_sub77431,2.830665406542477,2.639637388810939,2.323939336348378,2.934125307489863,2.9833851018445143
644,0.05,ICBM_sub78297,2.1357015412436806,2.1284476259736658,1.7705086123416636,2.418915543864286,2.1800836151926424
644,0.25,ICBM_sub78297,2.3220678324663626,2.313359143024618,1.9238137760108396,2.556648568741215,2.3972523050207446
644,0.5,ICBM_sub78297,2.451609086240223,2.4418891985344184,2.0303745868818517,2.6523853493122513,2.54820398290301
644,0.75,ICBM_sub78297,2.581150340014083,2.5704192540442183,2.1369353977528625,2.748122129883287,2.699155660785277
644,0.95,ICBM_sub78297,2.7675166312367643,2.7553307710951707,2.29024056142204,2.885855154760216,2.9163243506133787
645,0.05,ICBM_sub82221,2.2692734551864384,2.1065602562881836,1.8161500092794034,2.444655197792968,2.3255112314088446
645,0.25,ICBM_sub82221,2.425591025515957,2.283269394101427,1.9534864772676936,2.588723132515993,2.504255406198596
645,0.5,ICBM_sub82221,2.53424572865202,2.4060980618580534,2.0489476153059005,2.68886324245858,2.6284986068070784
645,0.75,ICBM_sub82221,2.642900431788082,2.52892672961468,2.1444087533441065,2.789003352401166,2.7527418074155605
645,0.95,ICBM_sub82221,2.7992180021176005,2.705635867427922,2.281745221332399,2.9330712871241924,2.9314859822053125
646,0.05,ICBM_sub82228,2.400440066499822,2.1327374195827433,1.9246562404760021,2.5676307782108063,2.4986420757749843
646,0.25,ICBM_sub82228,2.5661993945073105,2.290307667960467,2.0694533730656133,2.7288641534167475,2.7006780597845843
646,0.5,ICBM_sub82228,2.681416964347479,2.3998330944654116,2.1701003407949115,2.840935780948426,2.8411111526166306
646,0.75,ICBM_sub82228,2.796634534187648,2.509358520970357,2.2707473085242094,2.9530074084801066,2.981544245448676
646,0.95,ICBM_sub82228,2.9623938621951376,2.666928769348081,2.4155444411138216,3.1142407836860464,3.183580229458275
647,0.05,ICBM_sub82754,2.3246022810381657,2.1202079086814685,1.8566631131994127,2.492029193646848,2.3887024539368436
647,0.25,ICBM_sub82754,2.47594374756042,2.272635564230164,2.002213724711847,2.6482017678830676,2.562115198971864
647,0.5,ICBM_sub82754,2.5811396131466613,2.3785864284129725,2.1033844277353,2.7567556857558984,2.682652578692329
647,0.75,ICBM_sub82754,2.6863354787329032,2.4845372925957814,2.204555130758755,2.8653096036287304,2.803189958412794
647,0.95,ICBM_sub82754,2.837676945255158,2.636964948144477,2.350105742271188,3.021482177864951,2.9766027034478144
648,0.05,ICBM_sub85442,2.334007585145553,2.1091755292065746,1.7980094042444237,2.4386192081102935,2.3639021559234434
648,0.25,ICBM_sub85442,2.4796986417959452,2.2627061621395463,1.9568057793890419,2.5947337847239944,2.5389231808647543
648,0.5,ICBM_sub85442,2.58096696676132,2.369423694330319,2.067183473745793,2.7032473890578923,2.6605784590748733
648,0.75,ICBM_sub85442,2.6822352917266956,2.4761412265210914,2.1775611681025433,2.8117609933917906,2.7822337372849932
648,0.95,ICBM_sub85442,2.8279263483770865,2.629671859454063,2.3363575432471637,2.967875570005492,2.9572547622263032
649,0.05,ICBM_sub86203,2.0014908302980556,2.1620327188007753,1.5037539200136847,2.2692659489029205,1.9393359865635076
649,0.25,ICBM_sub86203,2.2206950533327525,2.311772950403338,1.7718345399034425,2.4173872970757326,2.254870268874903
649,0.5,ICBM_sub86203,2.3730616089912018,2.415855814396198,1.9581745662309413,2.52034489218103,2.474194838093343
649,0.75,ICBM_sub86203,2.52542816464965,2.519938678389059,2.1445145925584406,2.6233024872863253,2.6935194073117827
649,0.95,ICBM_sub86203,2.7446323876843466,2.669678909991622,2.4125952124482004,2.7714238354591383,3.009053689623176
650,0.05,ICBM_sub86516,2.327378229062081,2.1075378938429288,1.796489120507638,2.4363179986791095,2.3576193024276404
650,0.25,ICBM_sub86516,2.4742788729888536,2.265624109813856,1.9524419267378237,2.590204358565632,2.5343185292355654
650,0.5,ICBM_sub86516,2.576387969379701,2.3755081799795814,2.0608430861753466,2.697169152829721,2.657140307956375
650,0.75,ICBM_sub86516,2.678497065770549,2.4853922501453067,2.16924424561287,2.8041339470938107,2.7799620866771853
650,0.95,ICBM_sub86516,2.825397709697323,2.6434784661162336,2.325197051843054,2.958020306980333,2.9566613134851103
651,0.05,ICBM_sub86665,2.357274752481201,2.1216855035752924,1.9021743809984215,2.52937978194024,2.4518092771182043
651,0.25,ICBM_sub86665,2.5160458241814565,2.2750513911940513,2.0443087862943683,2.687073707752489,2.640913334936084
651,0.5,ICBM_sub86665,2.6264059303794993,2.381654410645335,2.143104920217744,2.796685101144615,2.77235758154709
651,0.75,ICBM_sub86665,2.736766036577543,2.4882574300966187,2.2419010541411195,2.9062964945367415,2.9038018281580964
651,0.95,ICBM_sub86665,2.8955371082777974,2.6416233177153776,2.3840354594370665,3.0639904203489894,3.0929058859759766
652,0.05,ICBM_sub87217,2.0014908302980556,2.1620327188007753,1.5037539200136847,2.2692659489029205,1.9393359865635076
652,0.25,ICBM_sub87217,2.2206950533327525,2.311772950403338,1.7718345399034425,2.4173872970757326,2.254870268874903
652,0.5,ICBM_sub87217,2.3730616089912018,2.415855814396198,1.9581745662309413,2.52034489218103,2.474194838093343
652,0.75,ICBM_sub87217,2.52542816464965,2.519938678389059,2.1445145925584406,2.6233024872863253,2.6935194073117827
652,0.95,ICBM_sub87217,2.7446323876843466,2.669678909991622,2.4125952124482004,2.7714238354591383,3.009053689623176
653,0.05,ICBM_sub89049,2.32670119684222,2.1148452246892075,1.8279459068309318,2.4630788279071165,2.375720788079152
653,0.25,ICBM_sub89049,2.4743588326896258,2.266259132361381,1.979928254584753,2.6196311431417225,2.547036608013525
653,0.5,ICBM_sub89049,2.5769941062225534,2.371505351030918,2.085569589991276,2.7284490149984943,2.666116437096343
653,0.75,ICBM_sub89049,2.679629379755479,2.476751569700455,2.191210925397798,2.837266886855266,2.7851962661791605
653,0.95,ICBM_sub89049,2.8272870156028858,2.6281654773726286,2.34319327315162,2.9938192020898726,2.956512086113533
654,0.05,ICBM_sub92028,2.276250913913476,2.0974930891634167,1.819106688854113,2.423298168946787,2.3536754127722337
654,0.25,ICBM_sub92028,2.4325684842429944,2.274202226976661,1.9564431568424048,2.567366103669812,2.5324195875619853
654,0.5,ICBM_sub92028,2.5412231873790567,2.397030894733287,2.05190429488061,2.667506213612399,2.656662788170468
654,0.75,ICBM_sub92028,2.649877890515119,2.5198595624899127,2.147365432918816,2.7676463235549855,2.78090598877895
654,0.95,ICBM_sub92028,2.8061954608446382,2.6965687003031573,2.2847019009071086,2.911714258278011,2.9596501635687025
655,0.05,ICBM_sub93262,1.8441209477281042,2.157316923040159,1.1474863261543593,2.0657482116824117,1.7453294480739303
655,0.25,ICBM_sub93262,2.066780794818668,2.280563676364707,1.5017341079423496,2.224952841853515,2.117039279810623
655,0.5,ICBM_sub93262,2.221549318503799,2.3662312015618623,1.7479680244857319,2.335614309995979,2.3754108840708983
655,0.75,ICBM_sub93262,2.37631784218893,2.451898726759018,1.9942019410291099,2.4462757781384443,2.6337824883311733
655,0.95,ICBM_sub93262,2.5989776892794936,2.575145480083565,2.3484497228171004,2.6054804083095453,3.0054923200678663
656,0.05,ICBM_sub93975,2.1548583812899977,2.115648860143064,1.7850739707056098,2.403545012054227,2.227715178142973
656,0.25,ICBM_sub93975,2.3378290915119018,2.3020258364936974,1.9326715183543413,2.5409662918150273,2.4383158279854817
656,0.5,ICBM_sub93975,2.465010112556733,2.4315745173878947,2.0352650252107822,2.6364863816265047,2.5847021301821105
656,0.75,ICBM_sub93975,2.5921911336015646,2.5611231982820923,2.1378585320672228,2.732006471437982,2.7310884323787383
656,0.95,ICBM_sub93975,2.775161843823467,2.7475001746327243,2.2854560797159524,2.8694277511987827,2.941689082221248
657,0.05,ICBM_sub94103,2.246703673324935,2.0990891922732517,1.8214238699526164,2.4240772424659083,2.331896711942027
657,0.25,ICBM_sub94103,2.4085300675825323,2.281769268995545,1.9550567487223334,2.565048457654594,2.514138453210506
657,0.5,ICBM_sub94103,2.52101389643538,2.408748273743968,2.0479435607507757,2.663036070337979,2.640812775583761
657,0.75,ICBM_sub94103,2.6334977252882283,2.5357272784923914,2.1408303727792193,2.7610236830213637,2.767487097957017
657,0.95,ICBM_sub94103,2.7953241195458247,2.718407355214685,2.2744632515489354,2.90199489821005,2.949728839225494
658,0.05,ICBM_sub94169,2.334007585145553,2.1091755292065746,1.7980094042444237,2.4386192081102935,2.3639021559234434
658,0.25,ICBM_sub94169,2.4796986417959452,2.2627061621395463,1.9568057793890419,2.5947337847239944,2.5389231808647543
658,0.5,ICBM_sub94169,2.58096696676132,2.369423694330319,2.067183473745793,2.7032473890578923,2.6605784590748733
658,0.75,ICBM_sub94169,2.6822352917266956,2.4761412265210914,2.1775611681025433,2.8117609933917906,2.7822337372849932
658,0.95,ICBM_sub94169,2.8279263483770865,2.629671859454063,2.3363575432471637,2.967875570005492,2.9572547622263032
659,0.05,ICBM_sub94945,2.357274752481201,2.1216855035752924,1.9021743809984215,2.52937978194024,2.4518092771182043
659,0.25,ICBM_sub94945,2.5160458241814565,2.2750513911940513,2.0443087862943683,2.687073707752489,2.640913334936084
659,0.5,ICBM_sub94945,2.6264059303794993,2.381654410645335,2.143104920217744,2.796685101144615,2.77235758154709
659,0.75,ICBM_sub94945,2.736766036577543,2.4882574300966187,2.2419010541411195,2.9062964945367415,2.9038018281580964
659,0.95,ICBM_sub94945,2.8955371082777974,2.6416233177153776,2.3840354594370665,3.0639904203489894,3.0929058859759766
660,0.05,ICBM_sub95400,2.326315422126663,2.097869805850622,1.8026818917978689,2.4160576325232146,2.3815896713809708
660,0.25,ICBM_sub95400,2.474455956087957,2.259402321551156,1.9550652854476347,2.5681071749834565,2.5585274625990797
660,0.5,ICBM_sub95400,2.577426887033541,2.3716818785022062,2.0609853836488674,2.6737952167254404,2.681515064938518
660,0.75,ICBM_sub95400,2.6803978179791237,2.483961435453256,2.1669054818501032,2.7794832584674243,2.8045026672779576
660,0.95,ICBM_sub95400,2.828538351940417,2.6454939511537914,2.3192888754998675,2.9315328009276658,2.981440458496065
661,0.05,ICBM_sub95971,2.334076816494367,2.1096996302861273,1.800050527551538,2.4402245360974977,2.3652505107576784
661,0.25,ICBM_sub95971,2.4797091429271907,2.2625337522377285,1.9587072109783243,2.5966197447771804,2.5396809381671566
661,0.5,ICBM_sub95971,2.5809366451345004,2.3687671469527696,2.068987807087579,2.705328413515902,2.660925698229131
661,0.75,ICBM_sub95971,2.682164147341809,2.475000541667811,2.1792684031968332,2.814037082254623,2.7821704582911053
661,0.95,ICBM_sub95971,2.827796473774633,2.627834663619413,2.3379250866236196,2.970432290934306,2.956600885700584
662,0.05,ICBM_sub97008,2.34493896316837,2.1181895451544017,1.8902821157857541,2.5105634573803997,2.4390225828484344
662,0.25,ICBM_sub97008,2.5013124714214725,2.2713995110509755,2.0323054206840183,2.6673879881165927,2.6217728809518386
662,0.5,ICBM_sub97008,2.610006056421346,2.3778941509490137,2.1310243298865714,2.7763950741125787,2.7488006958455466
662,0.75,ICBM_sub97008,2.718699641421223,2.4843887908470523,2.2297432390891245,2.8854021601085633,2.875828510739254
662,0.95,ICBM_sub97008,2.875073149674326,2.6375987567436256,2.37176654398739,3.0422266908447564,3.058578808842658
663,0.05,ICBM_sub98317,2.375320805895279,2.1262956596072966,1.913648070944009,2.5487593047393453,2.470405337180707
663,0.25,ICBM_sub98317,2.5370872688166832,2.2807476913304945,2.056753353223541,2.7078739661325186,2.6663747641298072
663,0.5,ICBM_sub98317,2.6495294400265097,2.3881056781535324,2.156224333552288,2.818472897921351,2.8025910567961585
663,0.75,ICBM_sub98317,2.761971611236339,2.4954636649765707,2.255695313881034,2.9290718297101823,2.93880734946251
663,0.95,ICBM_sub98317,2.9237380741577423,2.649915696699768,2.3988005961605663,3.088186491103357,3.1347767764116092
664,0.05,ICBM_sub98802,2.2692734551864384,2.1065602562881836,1.8161500092794034,2.444655197792968,2.3255112314088446
664,0.25,ICBM_sub98802,2.425591025515957,2.283269394101427,1.9534864772676936,2.588723132515993,2.504255406198596
664,0.5,ICBM_sub98802,2.53424572865202,2.4060980618580534,2.0489476153059005,2.68886324245858,2.6284986068070784
664,0.75,ICBM_sub98802,2.642900431788082,2.52892672961468,2.1444087533441065,2.789003352401166,2.7527418074155605
664,0.95,ICBM_sub98802,2.7992180021176005,2.705635867427922,2.281745221332399,2.9330712871241924,2.9314859822053125
665,0.05,Leiden_2180_sub01553,2.153736148128102,2.087044294850425,2.1337439496800727,2.584531646095815,2.2413200910453446
665,0.25,Leiden_2180_sub01553,2.317348588114181,2.242730064008404,2.277613804170263,2.744609341617794,2.4405104369546406
665,0.5,Leiden_2180_sub01553,2.4310738786146637,2.350945608778646,2.377616230621157,2.855877668325922,2.5789655565980736
665,0.75,Leiden_2180_sub01553,2.544799169115146,2.4591611535488886,2.4776186570720506,2.9671459950340497,2.717420676241505
665,0.95,Leiden_2180_sub01553,2.7084116091012254,2.6148469227068656,2.621488511562242,3.1272236905560287,2.916611022150803
666,0.05,Leiden_2180_sub08518,2.14214450784376,2.084092971988919,2.128178899311621,2.5749656016932727,2.228656243582804
666,0.25,Leiden_2180_sub08518,2.303910970765165,2.238545003712117,2.271284181591153,2.734080263086447,2.4246256705319045
666,0.5,Leiden_2180_sub08518,2.4163531419749926,2.3459029905351545,2.3707551619198997,2.8446791948752783,2.5608419631982553
666,0.75,Leiden_2180_sub08518,2.5287953131848204,2.453260977358193,2.4702261422486456,2.955278126664111,2.697058255864607
666,0.95,Leiden_2180_sub08518,2.6905617761062235,2.60771300908139,2.613331424528177,3.114392788057285,2.8930276828137065
667,0.05,Leiden_2180_sub09796,2.1240984544296824,2.079482815956914,2.1167052093660317,2.555586078894168,2.210060183520301
667,0.25,Leiden_2180_sub09796,2.282869526129938,2.232848703575674,2.258839614661979,2.713280004706417,2.3991642413381813
667,0.5,Leiden_2180_sub09796,2.393229632327981,2.339451723026957,2.357635748585355,2.822891398098543,2.5306084879491872
667,0.75,Leiden_2180_sub09796,2.5035897385260233,2.446054742478241,2.4564318825087317,2.9325027914906694,2.662052734560193
667,0.95,Leiden_2180_sub09796,2.6623608102262795,2.599420630097001,2.598566287804677,3.0901967173029177,2.851156792378073
668,0.05,Leiden_2180_sub10481,2.1173026038348115,2.0776422162805566,2.1108080108406915,2.546039984581574,2.203169433055009
668,0.25,Leiden_2180_sub10481,2.274824763812069,2.230881659345669,2.252770986349209,2.7032398018905908,2.388957064742225
668,0.5,Leiden_2180_sub10481,2.384316764574366,2.3373967885142997,2.351447961225892,2.8125077456460397,2.518096098343967
668,0.75,Leiden_2180_sub10481,2.493808765336664,2.443911917682931,2.450124936102575,2.9217756894014895,2.6472351319457084
668,0.95,Leiden_2180_sub10481,2.651330925313921,2.5971513607480428,2.5920879116110913,3.0789755067105045,2.833022763632922
669,0.05,Leiden_2180_sub12255,2.111762665116851,2.0759868575360247,2.1048129441533647,2.5367697543343284,2.1972734892505303
669,0.25,Leiden_2180_sub12255,2.2681361733699545,2.2291968234325976,2.2468362490516305,2.693594285070521,2.380023787353936
669,0.5,Leiden_2180_sub12255,2.3768297583698286,2.335691463330636,2.3455551582541836,2.8026013710665065,2.5070516022476435
669,0.75,Leiden_2180_sub12255,2.4855233433697035,2.442186103228674,2.4442740674567367,2.9116084570624925,2.6340794171413506
669,0.95,Leiden_2180_sub12255,2.6418968516228047,2.595396069125248,2.5862973723550016,3.068432987798685,2.8168297152447552
670,0.05,Leiden_2180_sub19281,2.153736148128102,2.087044294850425,2.1337439496800727,2.584531646095815,2.2413200910453446
670,0.25,Leiden_2180_sub19281,2.317348588114181,2.242730064008404,2.277613804170263,2.744609341617794,2.4405104369546406
670,0.5,Leiden_2180_sub19281,2.4310738786146637,2.350945608778646,2.377616230621157,2.855877668325922,2.5789655565980736
670,0.75,Leiden_2180_sub19281,2.544799169115146,2.4591611535488886,2.4776186570720506,2.9671459950340497,2.717420676241505
670,0.95,Leiden_2180_sub19281,2.7084116091012254,2.6148469227068656,2.621488511562242,3.1272236905560287,2.916611022150803
671,0.05,Leiden_2180_sub28473,2.1240984544296824,2.079482815956914,2.1167052093660317,2.555586078894168,2.210060183520301
671,0.25,Leiden_2180_sub28473,2.282869526129938,2.232848703575674,2.258839614661979,2.713280004706417,2.3991642413381813
671,0.5,Leiden_2180_sub28473,2.393229632327981,2.339451723026957,2.357635748585355,2.822891398098543,2.5306084879491872
671,0.75,Leiden_2180_sub28473,2.5035897385260233,2.446054742478241,2.4564318825087317,2.9325027914906694,2.662052734560193
671,0.95,Leiden_2180_sub28473,2.6623608102262795,2.599420630097001,2.598566287804677,3.0901967173029177,2.851156792378073
672,0.05,Leiden_2180_sub38454,2.14214450784376,2.084092971988919,2.128178899311621,2.5749656016932727,2.228656243582804
672,0.25,Leiden_2180_sub38454,2.303910970765165,2.238545003712117,2.271284181591153,2.734080263086447,2.4246256705319045
672,0.5,Leiden_2180_sub38454,2.4163531419749926,2.3459029905351545,2.3707551619198997,2.8446791948752783,2.5608419631982553
672,0.75,Leiden_2180_sub38454,2.5287953131848204,2.453260977358193,2.4702261422486456,2.955278126664111,2.697058255864607
672,0.95,Leiden_2180_sub38454,2.6905617761062235,2.60771300908139,2.613331424528177,3.114392788057285,2.8930276828137065
673,0.05,Leiden_2180_sub52853,2.1038411492288382,2.0729491670620748,2.092586872429339,2.5194789363420003,2.1871116185357637
673,0.25,Leiden_2180_sub52853,2.258068561148749,2.225982327033798,2.2354489130404573,2.675836180898951,2.36501672933216
673,0.5,Leiden_2180_sub52853,2.365270417103111,2.332354070988426,2.33475081863745,2.784518461174261,2.4886767053618692
673,0.75,Leiden_2180_sub52853,2.4724722730574733,2.4387258149430533,2.4340527242344425,2.8932007414495713,2.612336681391579
673,0.95,Leiden_2180_sub52853,2.6266996849773827,2.5917589749147765,2.5769147648455615,3.049557986006522,2.7902417921879756
674,0.05,Leiden_2180_sub56299,2.14214450784376,2.084092971988919,2.128178899311621,2.5749656016932727,2.228656243582804
674,0.25,Leiden_2180_sub56299,2.303910970765165,2.238545003712117,2.271284181591153,2.734080263086447,2.4246256705319045
674,0.5,Leiden_2180_sub56299,2.4163531419749926,2.3459029905351545,2.3707551619198997,2.8446791948752783,2.5608419631982553
674,0.75,Leiden_2180_sub56299,2.5287953131848204,2.453260977358193,2.4702261422486456,2.955278126664111,2.697058255864607
674,0.95,Leiden_2180_sub56299,2.6905617761062235,2.60771300908139,2.613331424528177,3.114392788057285,2.8930276828137065
675,0.05,Leiden_2180_sub58194,2.1038411492288382,2.0729491670620748,2.092586872429339,2.5194789363420003,2.1871116185357637
675,0.25,Leiden_2180_sub58194,2.258068561148749,2.225982327033798,2.2354489130404573,2.675836180898951,2.36501672933216
675,0.5,Leiden_2180_sub58194,2.365270417103111,2.332354070988426,2.33475081863745,2.784518461174261,2.4886767053618692
675,0.75,Leiden_2180_sub58194,2.4724722730574733,2.4387258149430533,2.4340527242344425,2.8932007414495713,2.612336681391579
675,0.95,Leiden_2180_sub58194,2.6266996849773827,2.5917589749147765,2.5769147648455615,3.049557986006522,2.7902417921879756
676,0.05,Leiden_2180_sub99856,2.1173026038348115,2.0776422162805566,2.1108080108406915,2.546039984581574,2.203169433055009
676,0.25,Leiden_2180_sub99856,2.274824763812069,2.230881659345669,2.252770986349209,2.7032398018905908,2.388957064742225
676,0.5,Leiden_2180_sub99856,2.384316764574366,2.3373967885142997,2.351447961225892,2.8125077456460397,2.518096098343967
676,0.75,Leiden_2180_sub99856,2.493808765336664,2.443911917682931,2.450124936102575,2.9217756894014895,2.6472351319457084
676,0.95,Leiden_2180_sub99856,2.651330925313921,2.5971513607480428,2.5920879116110913,3.0789755067105045,2.833022763632922
677,0.05,Leiden_2200_sub01787,2.208576970627088,2.137006577598813,2.2120584226619253,2.554381644309414,2.3438243769659453
677,0.25,Leiden_2200_sub01787,2.3721894106131662,2.292692346756791,2.3559282771521164,2.7144593398313934,2.5430147228752413
677,0.5,Leiden_2200_sub01787,2.4859147011136487,2.400907891527033,2.45593070360301,2.825727666539521,2.6814698425186734
677,0.75,Leiden_2200_sub01787,2.599639991614131,2.509123436297276,2.555933130053904,2.9369959932476486,2.8199249621621054
677,0.95,Leiden_2200_sub01787,2.7632524316002094,2.664809205455254,2.699802984544096,3.0970736887696266,3.0191153080714024
678,0.05,Leiden_2200_sub04484,2.1871627858825873,2.13156436246713,2.2008120070585897,2.53512264630572,2.3209032089439448
678,0.25,Leiden_2200_sub04484,2.347332171778036,2.285289182579268,2.343332921973234,2.693448707285657,2.513454162904849
