observations,subject_ids,lh_G_and_S_frontomargin,lh_G_and_S_occipital_inf,lh_G_and_S_paracentral,lh_G_and_S_subcentral,lh_G_and_S_transv_frontopol
524,Cambridge_Buckner_sub88853,-0.7326586502416657,-2.168047109132915,-1.993217404368951,-1.4555920688057051,-1.465410252103454
525,Cambridge_Buckner_sub89107,-3.4288349785880716,-1.8683003188996978,-0.6593899763116683,-0.9840608463258966,-1.639596661870768
527,Cambridge_Buckner_sub89894,-0.996355790895129,-1.317782168139433,-1.3586302060362643,-2.734256714106028,-1.1091098948096298
528,Cambridge_Buckner_sub90059,-1.5017640071171054,-1.081341168416333,-0.7877161742745477,-1.5704798526003145,-1.2945425542367297
529,Cambridge_Buckner_sub90674,-4.336441934460837,-3.86440093056585,-0.6472173442289386,-0.7973069309275694,-1.0348412677065608
530,Cambridge_Buckner_sub90681,-0.8473345972771551,-0.8403229954388459,-1.1041970210198144,-1.0470528348630792,-1.1832724565546604
533,Cambridge_Buckner_sub92393,-0.7854793058094092,-0.8614901350651544,-0.7483156859847321,-1.0533775584858887,-0.8159601184845288
534,Cambridge_Buckner_sub92440,-1.717848779980011,-0.9178419092856348,-2.4508447135388076,-1.2201289949395555,-1.0085947268553153
535,Cambridge_Buckner_sub93269,-0.8592456535443843,-2.003712324316244,-0.8917912662165912,-0.8407754275530565,-0.8044067578930783
537,Cambridge_Buckner_sub93609,-1.1835914436217212,-1.7156511600617483,-4.4369592176274155,-0.9636694885901685,-0.8229177937905306
538,Cambridge_Buckner_sub94304,-0.8137049213367218,-2.0290483665493713,-3.567082776817941,-0.8115290892153506,-1.1126146278546099
540,Cambridge_Buckner_sub95644,-1.9593106131363438,-1.1585384231954121,-0.6472173442289386,-1.1543454610538815,-1.1984897830746086
541,Cambridge_Buckner_sub95959,-0.9715163817259336,-0.8432240096579412,-1.1921314349428622,-0.8193142107234224,-1.0873650348279562
542,Cambridge_Buckner_sub98528,-0.7996685423569447,-1.2137680809113114,-0.6774921366486045,-0.8211459100940605,-1.7153122944244346
543,Cambridge_Buckner_sub98624,-1.1339900661462226,-1.5006144272730817,-0.8070234606545875,-0.8266325177853447,-0.8431137802961807
544,Cambridge_Buckner_sub99085,-0.9731774431834194,-0.884147247444514,-0.9746814109221191,-0.8937439475422251,-1.4487660296120333
545,Cambridge_Buckner_sub99330,-1.5763100889254182,-0.9142604617172931,-0.7897872634885094,-0.8086378570822691,-0.885011998540166
547,Cleveland_sub02480,-0.9092524478856238,-0.9577150945177395,-1.536941399378551,-0.7471599483869406,-2.0254134855287846
549,Cleveland_sub12330,-0.9585319638170596,-0.9014890730063894,-1.3557299921834216,-3.8382763167021823,-0.7725084309285378
551,Cleveland_sub17946,-1.4213019619863658,-1.7917469250452878,-1.021986888233729,-0.9138210572193649,-1.1914326804709865
552,Cleveland_sub18011,-0.9737911457410274,-1.4807765363720988,-0.9975409162561261,-2.2323087487093822,-0.8960605557827019
553,Cleveland_sub18566,-0.7393307985626874,-0.8704258094164113,-1.370048574460765,-1.4186932568613941,-1.5169239966339998
554,Cleveland_sub19005,-1.0501389876731873,-1.0260683946800593,-1.4355865626966164,-1.0010032762309709,-0.734768668524465
555,Cleveland_sub20003,-1.825684609867119,-1.4415585689823696,-1.0952658706754181,-1.8717141015377816,-1.0324327786087848
556,Cleveland_sub22736,-1.8145853753476648,-0.8190332247683523,-1.0020447578940979,-1.0046141059475295,-1.4362854428068712
557,Cleveland_sub22935,-2.448837049636377,-1.8438282814279434,-1.1076444043535496,-1.7073177844293286,-2.2927020366225377
558,Cleveland_sub26557,-0.8201019657305775,-0.9928402520608007,-1.803974201181392,-0.9019431150618389,-1.0147428459516619
559,Cleveland_sub28596,-2.051388484469728,-0.8955002928013959,-0.8899194582069199,-0.8325811043866473,-1.1679837702231728
560,Cleveland_sub34189,-1.1044101642923885,-1.2029612584221714,-2.3689248866669983,-0.740672838504421,-0.8087336715285254
561,Cleveland_sub46075,-0.995392877199683,-0.8928506752057883,-0.7313354273865246,-2.13852952342136,-0.9262621059380496
563,Cleveland_sub47482,-1.1417032830346823,-0.9869916620220794,-0.6644309797463662,-1.0671113349962686,-0.7998919944463642
564,Cleveland_sub50092,-1.1379611596421386,-3.5954094900826,-0.7760613113628586,-1.7664375192154855,-2.2665001370397375
565,Cleveland_sub58811,-1.253613188262538,-0.947176003524444,-2.7882005882463856,-1.258599079773501,-1.0539719270669086
566,Cleveland_sub61868,-1.5146601743970158,-1.0569842667520133,-1.118957920014731,-4.396497586841766,-1.8526711826714397
567,Cleveland_sub64706,-0.91681924753499,-1.3613242857312844,-1.3049205391390446,-2.3546911081413517,-0.8979351908354615
568,Cleveland_sub65858,-3.113081121923097,-0.8961435599206145,-0.5842534956499289,-1.344719088563663,-0.7643992731991873
569,Cleveland_sub67936,-0.8522070880337117,-1.3919942674682342,-1.7797296721574856,-1.0028996007709459,-0.8408052690793031
570,Cleveland_sub75398,-0.7095341305986159,-0.8775784218370477,-0.7528556798216427,-1.637347873072635,-0.7309522081914509
571,Cleveland_sub76139,-1.896043204977782,-0.8715485540685578,-2.052105051802615,-4.334876778343063,-1.9084961132899467
572,Cleveland_sub80263,-1.291536086829447,-0.9195853330087549,-1.0145939882143635,-1.0114612616917291,-0.6878891049209936
575,Cleveland_sub92232,-2.447937362074907,-0.9719244350885171,-0.7422545823515546,-0.8397629633802544,-0.9928243714584853
577,Cleveland_sub99664,-2.422579316512134,-2.005119097309331,-1.010592542476302,-1.7519416214058696,-1.422271892221425
579,ICBM_sub00623,-0.9680199950734736,-2.3002799594785275,-0.6910693877156397,-0.8083201700417103,-2.0123905776340147
581,ICBM_sub02503,-1.3360954398565532,-1.0977006688049007,-0.8009767861743469,-0.9811921387841857,-1.1345513159867642
582,ICBM_sub05208,-0.9825055166084817,-1.3071373213912907,-1.5099745173600998,-1.6439992609420555,-0.9692873038900801
583,ICBM_sub07286,-0.7391109264514643,-5.739780567164907,-1.0764183124514997,-2.989727649330181,-1.9161310340551123
584,ICBM_sub08255,-3.6854274322349654,-0.8890039406351775,-0.7520162482658956,-1.1207552001812429,-0.8973811511338634
586,ICBM_sub09539,-0.8077711926670536,-1.6991645958498505,-0.7492534843334498,-0.8311202665334774,-0.832097744585255
587,ICBM_sub10582,-0.8058028846360695,-0.8708921294779784,-1.2306779960075214,-1.5105233885258251,-0.8357162995124466
588,ICBM_sub13384,-1.0397296565928207,-2.573443525741488,-0.748939987398649,-1.0964565389389958,-2.1814446733105735
589,ICBM_sub13478,-2.5280582992817524,-0.8968380245960599,-0.6907246028964819,-0.8356241907630566,-0.7806999124534444
591,ICBM_sub16607,-0.9435530819308483,-0.9058350470518589,-0.7125104798588864,-1.3217264501029484,-0.8441661980630544
593,ICBM_sub20718,-1.1101560227498164,-1.8101612182493787,-2.1445691440453025,-1.0977822295529296,-2.672404388178649
595,ICBM_sub26183,-0.8198056946029441,-0.8163653601864201,-1.9774947562999174,-0.9176990027145272,-0.7686531966131246
596,ICBM_sub26796,-0.7136241108114412,-1.1762767560151264,-0.6963968824842998,-1.5513118250414224,-0.6902339241732557
597,ICBM_sub28422,-1.4057632552496007,-2.8695610502623463,-3.716387971771371,-1.0996583017542654,-1.6468274805048952
598,ICBM_sub28795,-1.1254980348262302,-0.8377753553911295,-0.6516117868582606,-0.834547869047781,-0.8295278344491298
599,ICBM_sub28808,-0.9495890370780409,-0.9457789453583053,-1.2579696938830414,-0.8085730025401696,-0.8500001711176325
600,ICBM_sub29353,-1.9169742482216467,-0.8931632915196195,-0.45246417795205346,-0.6398764439605116,-1.6411486146431944
601,ICBM_sub30003,-0.7316393253083634,-0.9650704910312548,-1.9584026539450778,-0.8316986227663983,-0.8326014160694638
602,ICBM_sub30623,-2.451519828936274,-0.9569881823610813,-0.6588284053108601,-0.8641909812933121,-4.204867416322697
603,ICBM_sub32549,-1.0619103279016195,-2.4099724014188064,-0.8571516397406557,-3.735326827591125,-0.9097123044941146
604,ICBM_sub33677,-0.7250629265644563,-5.784654060536764,-1.3149236077884507,-1.1274703748686175,-0.7058372418126636
606,ICBM_sub35262,-1.4451407848394644,-2.7445239759286046,-1.2354539827953863,-1.8246663659213693,-1.4142199479567035
607,ICBM_sub35370,-1.0078527342090495,-1.2048068124137967,-0.4704659480187429,-0.6503340049951387,-0.8364106124479828
609,ICBM_sub40217,-1.0442132764368808,-0.901173934864726,-0.7748310875626797,-1.3747644344861136,-1.1401359816611674
611,ICBM_sub41546,-0.8058028846360695,-0.8708921294779784,-1.2306779960075214,-1.5105233885258251,-0.8357162995124466
612,ICBM_sub41764,-1.6352916279156897,-3.5464169099740994,-1.5512501470190478,-1.4093719429546088,-1.542220938903446
613,ICBM_sub44077,-1.762298211189994,-1.2437146761374827,-0.9177487974358293,-0.8372897695734559,-1.6576985693478525
614,ICBM_sub47658,-1.7078207121514142,-0.9888090647966977,-1.724418486718302,-1.168409567079866,-0.8157989701013844
616,ICBM_sub48210,-1.2206904842391997,-1.1030359226741768,-1.1324468078445868,-0.7174247166100711,-1.2032287637126
617,ICBM_sub48830,-1.7725301806078484,-1.3963007157143836,-3.1432592849857026,-2.9533199958243572,-2.9752257688825647
618,ICBM_sub49215,-0.8985470282060615,-1.1631697938578043,-1.7111032820083183,-0.9512772552796678,-1.993695057747727
619,ICBM_sub51677,-1.0457608791732937,-0.9319468362416208,-0.9006685952431819,-1.0365847282610932,-0.6808065889190339
620,ICBM_sub53282,-0.6991916683895248,-1.7134541583403542,-0.6672406123012736,-0.861529485141821,-0.8395688501959446
621,ICBM_sub53801,-1.7007960157517086,-1.2272560611787213,-0.5548708177217467,-0.5930265230989156,-1.3091662662091879
623,ICBM_sub55114,-1.5546729064142337,-0.8795270838392676,-0.5239169696567592,-0.7035184307685546,-3.9627063492884864
624,ICBM_sub55656,-0.9766379533096472,-1.2358979277629474,-0.6473257144011075,-0.8547030888901366,-1.488699619896408
626,ICBM_sub59589,-0.7447597073602239,-0.9346774698172498,-0.7221418001383783,-1.5670184724368479,-2.603110845765054
627,ICBM_sub59739,-0.7969241848656212,-1.1603198804195172,-0.5381868779539175,-0.7067182115156573,-0.9842219626542476
628,ICBM_sub59914,-1.439102837910684,-1.248671711062043,-1.368977228929848,-0.9433528281601989,-1.0594118749754522
629,ICBM_sub62937,-1.0723644104141192,-0.93682994191425,-0.742636286743637,-0.8234019222909404,-0.8399497056590601
630,ICBM_sub63280,-2.143960081568763,-1.0670242155169212,-1.4281493627176065,-0.8119027103884345,-1.7555306984685985
631,ICBM_sub65921,-0.8585864123931282,-2.079884688885221,-0.86648649636807,-1.4297537923567518,-1.9330410441694597
633,ICBM_sub66794,-1.0189745066652265,-1.8647936935676699,-0.7550597495523551,-1.8729113682094385,-0.9438173859675362
634,ICBM_sub68850,-2.373349729404066,-0.8579836765168146,-3.10606782723308,-1.61656324567869,-2.220329392598476
636,ICBM_sub71932,-0.9955311279113634,-0.8515038493269463,-0.9664218241371287,-1.2874783639030019,-0.8801777646316694
637,ICBM_sub72135,-0.71768516220357,-0.8754495743914372,-0.7890828498407091,-1.3876245117824355,-1.5375303352405838
638,ICBM_sub73490,-1.1796748462537099,-0.897688346321889,-0.7445767720391142,-0.6102792325767349,-1.0484601766552248
639,ICBM_sub76325,-1.0148681704351963,-0.9174450973361653,-0.5967635291776641,-0.6920785881855034,-0.87879934239991
640,ICBM_sub76678,-0.7369394509761119,-3.1502533477844863,-0.7631189093801715,-0.7763572882549056,-4.669565611809026
641,ICBM_sub77431,-0.9503858743099757,-1.194981285137219,-0.9019889215084838,-1.0558145665072958,-1.763921254678808
642,ICBM_sub78297,-2.9355102029580737,-0.9352340145023862,-0.68570954591577,-0.7320684861035947,-1.203429887101051
643,ICBM_sub82221,-1.285729172713989,-1.3617880962753086,-0.5293922881767745,-0.8550851799382356,-1.8972180317468401
644,ICBM_sub82228,-0.9656326561188333,-1.187251842356303,-1.316791932002145,-0.8433401092333334,-1.0934312018699601
645,ICBM_sub82754,-0.7313566948217978,-0.8286526013698924,-0.7372543099065092,-0.8735785935387008,-0.8073061172074516
646,ICBM_sub85442,-0.8915881100964071,-3.6491272381219546,-0.9788255770839849,-0.8685036371662406,-1.0105913760212246
647,ICBM_sub86203,-1.598467229795656,-1.2970155556556695,-1.3773071620666713,-0.8281050893348821,-1.525118880521273
648,ICBM_sub86516,-1.5474638896686495,-0.9313974605234935,-0.7442311351758911,-2.813121635640612,-1.7407020806199265
650,ICBM_sub87217,-1.2268826140532765,-1.2897011029460024,-1.9224541955626013,-0.7208574839546795,-1.345502617187353
651,ICBM_sub89049,-2.471582601655257,-0.8523317080826405,-1.1332488660135178,-0.8517130692743954,-0.733997797467841
652,ICBM_sub92028,-0.9313046160444046,-0.9000781939520133,-0.6324657662071208,-0.6901061923450319,-1.1922642679161413
653,ICBM_sub93262,-1.3618077774511446,-0.9441999757501912,-2.231890797888491,-1.0383015091736874,-1.6046636041203077
654,ICBM_sub93975,-1.0059878100793624,-0.8644931135579912,-0.5555229684182059,-0.7361313076764067,-1.0235768813453994
656,ICBM_sub94169,-1.5076646606836799,-1.5645703909837816,-0.8128085299292818,-0.8830211154879721,-0.6865915059457689
657,ICBM_sub94945,-2.4118804383703756,-1.3546621964523293,-0.7092453163427029,-1.3254999348380487,-0.8598274160236675
658,ICBM_sub95400,-1.1384274223895576,-1.903566704325231,-1.2528855612591545,-0.8794098605139667,-0.7561755410450353
659,ICBM_sub95971,-0.8920151327695025,-0.8735843732347465,-1.0156420653696863,-1.218240879666555,-0.6930922971615332
661,ICBM_sub98317,-3.772663626341329,-2.7723074247056245,-1.4549999161162481,-1.1495549420197502,-1.5314032788322387
662,ICBM_sub98802,-0.8861480110898887,-1.074330952851636,-0.8600621434021635,-0.7152028826534123,-0.9632359473244078
664,Leiden_2180_sub08518,-1.1736213034216876,-1.266525731261538,-0.6919960212720503,-0.9425597611733879,-0.8596098257223714
665,Leiden_2180_sub09796,-0.8142684997471947,-0.9258213497432551,-2.8994246851409375,-1.1987362704664322,-0.8332943636880327
666,Leiden_2180_sub10481,-0.8917953145740839,-2.4530814155155456,-0.759862764250806,-1.0463078849648884,-0.8534284632269631
667,Leiden_2180_sub12255,-0.9385278480914916,-1.156119712980923,-1.3296264428449533,-3.4565121485458508,-0.9537437164268248
668,Leiden_2180_sub19281,-0.8547683366762873,-1.0410834978273118,-0.7921215349778027,-0.8548386292096509,-1.0342346751751281
669,Leiden_2180_sub28473,-1.203258564799437,-0.9383593385047452,-1.2216738438621046,-0.9713230831174481,-2.4106675019044785
670,Leiden_2180_sub38454,-1.022977867277636,-0.9940086686995838,-0.7236477473495123,-0.8353408749732059,-3.0443599929764016
671,Leiden_2180_sub52853,-1.5437598330263063,-0.8475083003256086,-0.7893932124850064,-0.8766999457634619,-2.4798934037065616
672,Leiden_2180_sub56299,-1.1786905364176332,-0.904533980514261,-0.9589946968055354,-1.8097530252637504,-1.0261239159739775
673,Leiden_2180_sub58194,-0.9431396857728608,-1.3683877317265338,-0.7128932093858986,-1.259805942000263,-3.265736385398829
675,Leiden_2200_sub01787,-1.1120658585712604,-2.0949747177260143,-0.9972738940584581,-1.2722060590092794,-1.3764110315116598
676,Leiden_2200_sub04484,-1.254882248062355,-2.2188032864195493,-1.0246178236824275,-1.1367969818104338,-0.8259233886843271
677,Leiden_2200_sub13537,-1.4682744444135885,-1.0566589717919292,-0.9231088186662573,-1.9426887091461722,-1.0920400363690312
678,Leiden_2200_sub18456,-1.037462819712646,-0.9307173599799836,-0.8308620025583686,-0.8727224832317144,-0.9662325442922857
680,Leiden_2200_sub36743,-2.1701702264292173,-1.203850588448184,-0.7894255343871748,-0.9107179804775594,-7.643470684114747
681,Leiden_2200_sub39335,-0.8646975962755479,-0.9013880317543745,-0.684373433195573,-0.9032556392278128,-0.8400724317003591
682,Leiden_2200_sub40907,-1.2378693095853843,-2.925533954137784,-0.9549766168184606,-0.8233600247454603,-0.8523745291711505
683,Leiden_2200_sub52922,-0.8954852372378438,-1.1035220666553691,-0.6982606748022674,-0.8779943313138818,-3.1145505322994254
685,Leiden_2200_sub64642,-0.8575291108165101,-1.0235425846126323,-0.8759266140661296,-1.5351974054651298,-0.8561009510123571
686,Leiden_2200_sub66131,-0.8974982226118523,-0.9122884179705546,-1.054985608576921,-0.8422125434684444,-1.0535427499658025
687,Leiden_2200_sub68050,-0.8905130625401102,-1.1730643823271463,-0.6628380409667501,-1.0026874393153253,-0.8726613265508594
688,Leiden_2200_sub72247,-1.3329992326661604,-1.686029461135944,-0.6762672259336395,-0.8250531512277022,-1.194117159615557
689,Leiden_2200_sub86034,-0.8402486716555773,-0.9990356887353159,-0.6760168051921207,-0.8349203966968257,-0.8378659106011469
690,Leiden_2200_sub87320,-1.1987988805228489,-0.8921399819313602,-0.7689586603575588,-1.1875676638408836,-2.3069062982233004
691,Leiden_2200_sub92061,-2.267475219496661,-0.9642264425986755,-0.7364481155835718,-0.9200076944607424,-0.7898024393308478
695,Milwaukee_b_sub09931,-0.6974517663581025,-1.8420510978273081,-0.704040721141078,-0.949552401343616,-0.7015545186359704
696,Milwaukee_b_sub14692,-0.8837781551327136,-0.8884992556550148,-0.8131110995145514,-1.0610038850363033,-1.2000021849276634
698,Milwaukee_b_sub17004,-1.1756537587891889,-1.1444402381661563,-0.6285270431700269,-1.0396087506979783,-1.1196720765685173
699,Milwaukee_b_sub17987,-3.8166886551446435,-0.9278596761803983,-1.2243707716640724,-1.865937306208467,-0.9349620391428595
700,Milwaukee_b_sub18955,-0.7504439539624965,-0.8889249809665561,-3.0806105611048338,-0.7699909067450271,-0.814175083626073
701,Milwaukee_b_sub21350,-1.640227632045468,-0.9084580976993665,-0.742795099569308,-0.8895904107660865,-0.9234747319191832
702,Milwaukee_b_sub23607,-0.7031202301376476,-1.0706996142143588,-1.8146110900130534,-1.5799186454904908,-0.7664127892426472
703,Milwaukee_b_sub24237,-0.7777500378571511,-0.9107829149856622,-0.8010971886021466,-0.7985495640013025,-1.2006689867026663
704,Milwaukee_b_sub28782,-2.085454157739439,-1.0442501735667835,-1.3945835623661262,-0.9229895594825356,-1.7494801951509336
706,Milwaukee_b_sub36386,-1.1606003686432451,-0.9466279906675331,-0.5357515312615267,-0.9497563588173596,-0.8775932821885456
707,Milwaukee_b_sub39259,-1.0142370303748383,-0.8883054697357617,-0.5833659654538704,-0.8425992880587198,-0.7746199929675179
708,Milwaukee_b_sub44912,-1.3878076330297062,-0.9428237177751951,-1.735779616060965,-1.2249764912307306,-0.9547321590557304
709,Milwaukee_b_sub45019,-0.7192850967100854,-4.420548519050292,-0.8556994779391642,-0.839255978873534,-0.7786161254916242
710,Milwaukee_b_sub45852,-0.9446153469823242,-3.744952064866664,-0.5358354157922604,-0.6398084005699641,-1.0275545832963942
711,Milwaukee_b_sub46312,-0.7358043959465097,-0.9757058833504729,-0.7382446626342528,-0.7634576191248723,-0.9187429890900117
712,Milwaukee_b_sub49975,-1.232283480859512,-1.301141250334984,-2.980963099541306,-1.817526112439741,-1.2706096672453293
713,Milwaukee_b_sub50771,-1.5768629401489156,-0.8880824918422354,-1.483176956701811,-0.795008781975889,-0.8689688300911854
714,Milwaukee_b_sub51182,-1.3177279701793565,-1.23684878233726,-1.7090178827163884,-2.761692324444822,-0.904146497378847
715,Milwaukee_b_sub53971,-1.5374131386020864,-1.644406182534371,-0.7362688485183336,-0.8153361139916185,-0.8091882697286812
717,Milwaukee_b_sub56084,-1.4965144396072807,-1.0836259150539527,-0.5816533470037818,-0.8545016566745188,-1.2330114120023696
718,Milwaukee_b_sub56108,-1.3013387685994915,-2.297356837029104,-0.9390308794044774,-0.7752084011262317,-1.2897192350175941
719,Milwaukee_b_sub56333,-1.0254624805307564,-1.0933080125229877,-0.7112051980060456,-0.7462383926134145,-0.7758651490753607
720,Milwaukee_b_sub56582,-0.8138895451782717,-0.8839852183254352,-0.7600915985930962,-1.1443345815444632,-1.2234925797389475
721,Milwaukee_b_sub58677,-1.1747881697609481,-1.4172062265277678,-1.0168538818881976,-0.8700558640343917,-0.7004255968893816
722,Milwaukee_b_sub58967,-0.8873041353671569,-1.132334645838751,-0.5761661127281541,-1.29161988810166,-1.1567582193565722
725,Milwaukee_b_sub63196,-1.3878076330297062,-1.2254289324477121,-0.6802888359031195,-1.4273642238708104,-1.6979516442202807
726,Milwaukee_b_sub64463,-0.7487966266051322,-2.4340501353678663,-0.7070084800502395,-0.7566897369512606,-0.9465883082042648
727,Milwaukee_b_sub67948,-0.7024282311770841,-1.1898191116407342,-1.2177195641529988,-1.7894371955147765,-1.9226869120396346
728,Milwaukee_b_sub73547,-0.7815042009653586,-1.159444822640563,-1.4257593122468266,-1.2908816912445946,-1.0688341775601775
729,Milwaukee_b_sub75919,-0.7622756728461157,-3.305100951096228,-1.3197333037488235,-1.0055288093506307,-0.8438227709236333
730,Milwaukee_b_sub76042,-1.3503883099224092,-1.4077324260680644,-0.49061374993258616,-1.5662005901475098,-1.3015894495968379
731,Milwaukee_b_sub76378,-1.0661148046787636,-1.0012091853896965,-1.807596326541569,-1.6848176310068,-0.7299000382367137
732,Milwaukee_b_sub77073,-0.8820565404077966,-1.035968960919468,-0.6931128250180469,-1.011841431956441,-0.7968663069776029
735,Milwaukee_b_sub87910,-0.6889637930771547,-0.9017661501194006,-1.2431899798309687,-0.8182748923185278,-0.7384721720273192
736,Milwaukee_b_sub91468,-0.9243508883231785,-1.098345591230289,-1.1159426732654916,-0.8515475232861339,-0.7476837817008755
738,Milwaukee_b_sub98971,-1.1672740842968439,-0.9729889452625526,-0.5027952818692649,-0.6956743129147849,-0.9529539832304272
739,Milwaukee_b_sub99479,-1.1059173436629661,-0.870907031362987,-0.5755622655025336,-0.7537962230408565,-1.4891190549064965
741,Munchen_sub26223,-1.0130495794199426,-1.1436579730309904,-0.5631438680759374,-0.7219242942771245,-1.0703699814383432
742,Munchen_sub26670,-1.1416557975395383,-1.5630346717749923,-0.5015899039985887,-1.1628345129003865,-0.9878050898112987
743,Munchen_sub28697,-1.1166814399921958,-1.3454693817643466,-0.9992450023770324,-0.8184165966564179,-1.3791302451491674
744,Munchen_sub28902,-1.2900726493656005,-0.9834434850231808,-0.5686205477023696,-0.7106609135210864,-1.4532747728565598
745,Munchen_sub31272,-1.9922672709302627,-0.884535140188185,-4.010315770630119,-0.6894028925017639,-1.6274402105465333
746,Munchen_sub36052,-0.9953714649711833,-0.976524840407774,-1.0707259395742388,-0.628241308656152,-0.9524016143475084
749,Munchen_sub66933,-1.1875004186317475,-1.428171929562717,-0.8781706919603876,-0.8211428760370761,-1.2793020148727643
750,Munchen_sub70942,-1.1153708178317678,-1.5234488746904729,-0.8193098083119802,-0.6000050111821492,-1.190314200236069
751,Munchen_sub72095,-1.1045279525421865,-3.3436119183888775,-0.8181278362930758,-2.375347154372115,-1.1823563053495405
752,Munchen_sub74607,-1.1481532189486139,-3.174954434222186,-2.419922870688041,-0.662826873284136,-1.0173173215124047
753,Munchen_sub81737,-1.1946779464883874,-0.888410254250365,-0.5645960299626709,-2.0360517927556923,-1.162385173956592
754,Munchen_sub96752,-1.4066841192759736,-1.2377079212493873,-2.202994800573599,-1.4897770059322537,-1.8894677428361006
756,NewYork_a_sub02503,-1.0437789581169519,-1.6440729889934365,-0.9127659907746353,-1.1876896661197347,-1.5361388444494368
759,NewYork_a_sub07578,-0.7908942762348822,-1.0016438990940797,-0.7116476126767433,-0.9123157576541826,-0.9148378063065113
760,NewYork_a_sub09539,-0.8082899886853362,-0.868513746468138,-0.7190287446769823,-1.3641234806644194,-0.8196578481490994
761,NewYork_a_sub10011,-0.719529174396418,-0.9480807772811561,-0.8635287728503511,-1.0896474972383277,-0.6812077567426604
762,NewYork_a_sub10582,-0.9412331912155263,-1.6326287801149442,-1.3970163680879553,-1.5007033194621955,-0.7019686069458553
763,NewYork_a_sub13384,-1.066433765812713,-0.9584175386388211,-0.7098444151171402,-0.820409965827046,-1.03297718298694
765,NewYork_a_sub16607,-0.9588485405389263,-0.962771515455697,-1.0487186026775033,-1.0119319196760117,-1.1410943594563474
766,NewYork_a_sub17078,-2.47850346442901,-1.3780488733090472,-0.9898342364337542,-1.5443113669256787,-1.3962921430281277
767,NewYork_a_sub18638,-2.5902612863543646,-0.827346789141481,-1.7449292021119147,-1.103490310204619,-1.0490842008701937
768,NewYork_a_sub19579,-0.9487819260635495,-2.0154937240587225,-0.9576247665453479,-0.8895721440883763,-0.9821319982241234
769,NewYork_a_sub20732,-1.1859623550539489,-1.4782774438004596,-1.0289979816396964,-1.9426480550789584,-0.9321920250616219
770,NewYork_a_sub21212,-0.8531923602468724,-1.2207076116739712,-0.7019589084645397,-0.8301400311462753,-0.803176224989653
771,NewYork_a_sub26267,-0.8799369932240713,-1.5951839678705262,-0.7830758508514517,-0.9509768679616248,-0.8631712410982347
773,NewYork_a_sub28795,-1.0013789086379425,-2.5063399265493738,-1.6670601581105169,-1.091159818368224,-0.7940878060029342
774,NewYork_a_sub28808,-0.8616479313761224,-1.1778462191500518,-0.716825728159619,-1.2376353942071159,-0.8139390702876524
775,NewYork_a_sub29216,-2.1646831369676485,-2.2087507445436776,-2.1207261316065695,-6.0185439002355805,-1.3815733527822796
776,NewYork_a_sub29353,-0.7878303554981448,-1.2070379728327212,-0.8128275460719749,-0.8074191611722178,-0.8105638271700503
777,NewYork_a_sub29935,-0.8526249418621625,-1.5396599347504407,-0.9181156043559356,-3.1189536493056664,-0.8479118450704675
778,NewYork_a_sub30247,-1.1774711170591075,-0.8734614211058666,-0.7945898361530088,-0.8487706712080173,-0.7834065000655405
779,NewYork_a_sub30623,-1.291812857253173,-0.8104240839792884,-0.6399090433453485,-0.8135037093580648,-0.9692088296158284
780,NewYork_a_sub30860,-0.7766297687546627,-0.8373637456120996,-1.186455147659748,-1.1517847077237429,-0.9543710765121541
781,NewYork_a_sub31671,-2.4061432863094594,-2.3542540085364334,-0.8076211313128027,-1.5499538014198355,-1.131045851006489
783,NewYork_a_sub33581,-1.4585682276587122,-0.9529806866207213,-3.0189114011832734,-0.799989660260546,-0.7195338697174629
784,NewYork_a_sub35262,-0.7618638186745016,-0.8336575864282403,-0.8346462627729121,-1.0257805139461234,-0.840835625396149
785,NewYork_a_sub37864,-1.7528537973860479,-0.8675558712232353,-0.7601335625331146,-1.7021392053424522,-1.0249667138255694
787,NewYork_a_sub41546,-0.8665986566456807,-0.9319800037871803,-0.6394569345126554,-0.873304355998763,-0.7884798989957599
788,NewYork_a_sub44395,-1.0543215131637773,-1.2376635930012598,-0.675551801116036,-0.8267298368187344,-2.1943622099668456
789,NewYork_a_sub44515,-3.1513797032450346,-0.8657632121934902,-0.6866219260573287,-1.0297740008716323,-1.0990794165473143
790,NewYork_a_sub44979,-2.227564831935419,-1.302051014624081,-0.698262580661031,-0.8328931140452092,-1.3245214695682275
791,NewYork_a_sub45217,-0.6715621581686273,-0.9337684638518675,-0.8367779390791164,-0.8856711641860694,-1.400998521969085
792,NewYork_a_sub46856,-1.176538100530505,-1.3092596743185183,-0.8117824933114549,-0.9718524954981556,-1.8224159071867452
793,NewYork_a_sub47087,-0.8860830964570912,-1.0301500329720525,-0.6616010552770788,-0.8160321259671725,-0.7667487652179311
794,NewYork_a_sub47633,-0.7694461915918177,-4.010696683315741,-1.2076098077417234,-1.6626954100660132,-1.2197011497658683
795,NewYork_a_sub48830,-0.7944956061654804,-0.9222702763865384,-1.2495077792155127,-1.0422196692089405,-0.8056774991249283
796,NewYork_a_sub50559,-0.845775590203687,-1.3790124523068086,-4.0153332030749604,-0.9164081558226156,-1.0842693040351334
797,NewYork_a_sub51309,-1.0204472788521226,-1.6381730531239045,-0.8997262186524824,-1.4542394980838165,-0.7449759429471737
